OrderNumber,OrderDate,Revenue
SO - 0004525,2019-11-11,3150.6749999999997
SO - 0004526,2019-11-11,7587.079999999999
SO - 0004527,2019-11-11,450.24
SO - 0004528,2019-11-11,18121.155
SO - 0004529,2019-11-11,10216.83
SO - 0004530,2019-11-11,4807.92
SO - 0004531,2019-11-11,14158.44
SO - 0004532,2019-11-11,45929.84
SO - 0004533,2019-11-11,5672.22
SO - 0004534,2019-11-12,13099.17
SO - 0004535,2019-11-12,16419.690000000002
SO - 0004536,2019-11-12,991.6
SO - 0004537,2019-11-12,12320.630000000001
SO - 0004538,2019-11-12,4350.9800000000005
SO - 0004539,2019-11-12,27930.960000000003
SO - 0004540,2019-11-13,21997.439999999995
SO - 0004541,2019-11-13,4945.6050000000005
SO - 0004542,2019-11-13,227.79999999999998
SO - 0004543,2019-11-13,28601.4625
SO - 0004544,2019-11-13,13386.6
SO - 0004545,2019-11-13,6415.92
SO - 0004546,2019-11-13,14482.72
SO - 0004547,2019-11-13,3160.7250000000004
SO - 0004548,2019-11-13,18833.7
SO - 0004549,2019-11-13,22273.815000000002
SO - 0004550,2019-11-14,30018.345
SO - 0004551,2019-11-14,1509.175
SO - 0004552,2019-11-14,13239.199999999999
SO - 0004553,2019-11-14,553.7550000000001
SO - 0004554,2019-11-14,12791.64
SO - 0004555,2019-11-14,402.0
SO - 0004556,2019-11-14,5205.900000000001
SO - 0004557,2019-11-14,40953.08
SO - 0004558,2019-11-14,7357.94
SO - 0004559,2019-11-14,1531.62
SO - 0004560,2019-11-14,18840.399999999998
SO - 0004561,2019-11-14,13548.405
SO - 0004562,2019-11-14,6255.12
SO - 0004563,2019-11-15,6407.879999999999
SO - 0004564,2019-11-15,11304.24
SO - 0004565,2019-11-15,4888.32
SO - 0004566,2019-11-15,16124.219999999998
SO - 0004567,2019-11-15,30348.319999999996
SO - 0004568,2019-11-15,4983.125
SO - 0004569,2019-11-15,14112.21
SO - 0004570,2019-11-15,4964.7
SO - 0004571,2019-11-15,1929.6000000000001
SO - 0004572,2019-11-15,15861.579999999996
SO - 0004573,2019-11-15,17221.68
SO - 0004574,2019-11-16,17669.24
SO - 0004575,2019-11-16,15689.725
SO - 0004576,2019-11-16,2577.825
SO - 0004577,2019-11-16,6517.76
SO - 0004578,2019-11-16,7128.799999999999
SO - 0004579,2019-11-16,14824.42
SO - 0004580,2019-11-16,9369.279999999999
SO - 0004581,2019-11-16,21799.12
SO - 0004582,2019-11-16,2361.4149999999995
SO - 0004583,2019-11-16,3309.7999999999997
SO - 0004584,2019-11-16,356.44
SO - 0004585,2019-11-16,8329.44
SO - 0004586,2019-11-17,2572.8
SO - 0004587,2019-11-17,2984.1800000000003
SO - 0004588,2019-11-17,27083.074999999997
SO - 0004589,2019-11-17,11361.525
SO - 0004590,2019-11-17,2482.35
SO - 0004591,2019-11-17,22311.0
SO - 0004592,2019-11-17,25006.912500000002
SO - 0004593,2019-11-17,3527.55
SO - 0004594,2019-11-17,455.59999999999997
SO - 0004595,2019-11-17,14328.62
SO - 0004596,2019-11-18,1833.79
SO - 0004597,2019-11-18,21009.525
SO - 0004598,2019-11-18,14427.779999999999
SO - 0004599,2019-11-18,3205.28
SO - 0004600,2019-11-18,3780.81
SO - 0004601,2019-11-18,4783.8
SO - 0004602,2019-11-18,5181.11
SO - 0004603,2019-11-18,8986.375
SO - 0004604,2019-11-19,6903.68
SO - 0004605,2019-11-19,29415.68
SO - 0004606,2019-11-19,47915.719999999994
SO - 0004607,2019-11-19,5945.579999999999
SO - 0004608,2019-11-19,3093.3900000000003
SO - 0004609,2019-11-19,11452.980000000001
SO - 0004610,2019-11-19,21574.0
SO - 0004611,2019-11-19,4499.05
SO - 0004612,2019-11-19,14932.289999999999
SO - 0004613,2019-11-19,10727.369999999999
SO - 0004614,2019-11-19,1181.88
SO - 0004615,2019-11-19,14927.6
SO - 0004616,2019-11-20,6224.969999999999
SO - 0004617,2019-11-20,28702.8
SO - 0004618,2019-11-20,21527.1
SO - 0004619,2019-11-20,13893.12
SO - 0004620,2019-11-20,24186.33
SO - 0004621,2019-11-20,2279.34
SO - 0004622,2019-11-20,11127.36
SO - 0004623,2019-11-20,5501.37
SO - 0004624,2019-11-21,9298.260000000002
SO - 0004625,2019-11-21,723.6
SO - 0004626,2019-11-21,961.115
SO - 0004627,2019-11-21,4271.25
SO - 0004628,2019-11-22,5724.48
SO - 0004629,2019-11-22,4620.990000000001
SO - 0004630,2019-11-22,25856.64
SO - 0004631,2019-11-22,13436.18
SO - 0004632,2019-11-22,5364.6900000000005
SO - 0004633,2019-11-22,2621.0399999999995
SO - 0004634,2019-11-22,5518.454999999999
SO - 0004635,2019-11-22,2749.6800000000003
SO - 0004636,2019-11-22,2864.25
SO - 0004637,2019-11-23,6825.96
SO - 0004638,2019-11-23,4812.275
SO - 0004639,2019-11-23,5381.775
SO - 0004640,2019-11-23,29500.100000000002
SO - 0004641,2019-11-23,2524.5600000000004
SO - 0004642,2019-11-23,1640.1599999999999
SO - 0004643,2019-11-23,2966.7599999999998
SO - 0004644,2019-11-23,10862.039999999999
SO - 0004645,2019-11-23,35498.61
SO - 0004646,2019-11-24,17848.8
SO - 0004647,2019-11-24,581.56
SO - 0004648,2019-11-24,8656.4
SO - 0004649,2019-11-24,10165.574999999999
SO - 0004650,2019-11-24,2692.3950000000004
SO - 0004651,2019-11-24,3183.84
SO - 0004652,2019-11-24,1034.9825
SO - 0004653,2019-11-24,4684.639999999999
SO - 0004654,2019-11-24,1078.3650000000002
SO - 0004655,2019-11-24,4869.224999999999
SO - 0004656,2019-11-24,25378.7625
SO - 0004657,2019-11-24,9891.210000000001
SO - 0004658,2019-11-24,16857.2
SO - 0004659,2019-11-25,12029.849999999999
SO - 0004660,2019-11-25,28799.280000000002
SO - 0004661,2019-11-25,3383.835
SO - 0004662,2019-11-25,33912.72
SO - 0004663,2019-11-25,3036.1049999999996
SO - 0004664,2019-11-25,4643.099999999999
SO - 0004665,2019-11-25,20368.0
SO - 0004666,2019-11-26,621.7600000000001
SO - 0004667,2019-11-26,10727.872500000001
SO - 0004668,2019-11-26,3605.94
SO - 0004669,2019-11-26,27949.05
SO - 0004670,2019-11-26,17153.675
SO - 0004671,2019-11-26,572.85
SO - 0004672,2019-11-26,11708.92
SO - 0004673,2019-11-26,19360.99
SO - 0004674,2019-11-26,30316.160000000003
SO - 0004675,2019-11-27,2428.0800000000004
SO - 0004676,2019-11-27,11418.81
SO - 0004677,2019-11-27,5150.122500000001
SO - 0004678,2019-11-27,13510.550000000001
SO - 0004679,2019-11-27,1200.64
SO - 0004680,2019-11-27,3376.7999999999997
SO - 0004681,2019-11-27,4666.717500000001
SO - 0004682,2019-11-27,728.96
SO - 0004683,2019-11-27,12147.1
SO - 0004684,2019-11-27,3123.54
SO - 0004685,2019-11-27,3687.5125000000003
SO - 0004686,2019-11-27,34433.31
SO - 0004687,2019-11-28,7883.22
SO - 0004688,2019-11-28,4154.0
SO - 0004689,2019-11-28,17655.84
SO - 0004690,2019-11-28,3642.1200000000003
SO - 0004691,2019-11-28,21564.620000000003
SO - 0004692,2019-11-28,3271.61
SO - 0004693,2019-11-28,7375.025000000001
SO - 0004694,2019-11-29,4407.929999999999
SO - 0004695,2019-11-29,557.775
SO - 0004696,2019-11-29,825.775
SO - 0004697,2019-11-29,2682.68
SO - 0004698,2019-11-29,18974.399999999998
SO - 0004699,2019-11-29,991.6
SO - 0004700,2019-11-29,21360.94
SO - 0004701,2019-11-29,3551.1675
SO - 0004702,2019-11-29,4786.48
SO - 0004703,2019-11-29,954.75
SO - 0004704,2019-11-29,8064.454999999999
SO - 0004705,2019-11-29,18617.29
SO - 0004706,2019-11-30,13423.785
SO - 0004707,2019-11-30,3011.9850000000006
SO - 0004708,2019-11-30,15466.95
SO - 0004709,2019-11-30,1200.64
SO - 0004710,2019-11-30,5769.8725
SO - 0004711,2019-11-30,3036.1049999999996
SO - 0004712,2019-11-30,5964.004999999999
SO - 0004713,2019-11-30,3690.36
SO - 0004714,2019-11-30,25888.8
SO - 0004715,2019-11-30,1559.425
SO - 0004716,2019-12-01,5429.010000000001
SO - 0004717,2019-12-01,1222.08
SO - 0004718,2019-12-01,7016.240000000002
SO - 0004719,2019-12-01,8131.12
SO - 0004720,2019-12-01,3916.8199999999997
SO - 0004721,2019-12-01,1527.6
SO - 0004722,2019-12-01,3867.2400000000002
SO - 0004723,2019-12-01,13442.880000000001
SO - 0004724,2019-12-01,8747.52
SO - 0004725,2019-12-02,5060.175
SO - 0004726,2019-12-02,2183.1949999999997
SO - 0004727,2019-12-02,5065.2
SO - 0004728,2019-12-02,6265.840000000001
SO - 0004729,2019-12-02,2637.12
SO - 0004730,2019-12-02,13733.660000000002
SO - 0004731,2019-12-02,16841.79
SO - 0004732,2019-12-02,7236.0
SO - 0004733,2019-12-03,5877.24
SO - 0004734,2019-12-03,8401.8
SO - 0004735,2019-12-03,6296.66
SO - 0004736,2019-12-03,3071.28
SO - 0004737,2019-12-03,5563.679999999999
SO - 0004738,2019-12-03,2324.0625
SO - 0004739,2019-12-03,9583.679999999998
SO - 0004740,2019-12-03,19632.34
SO - 0004741,2019-12-04,1998.6100000000001
SO - 0004742,2019-12-04,3748.985
SO - 0004743,2019-12-04,2954.7
SO - 0004744,2019-12-04,21716.04
SO - 0004745,2019-12-04,24312.960000000003
SO - 0004746,2019-12-04,6874.2
SO - 0004747,2019-12-04,3364.74
SO - 0004748,2019-12-04,2151.37
SO - 0004749,2019-12-05,1389.58
SO - 0004750,2019-12-05,2870.2799999999997
SO - 0004751,2019-12-05,6976.375
SO - 0004752,2019-12-05,8758.24
SO - 0004753,2019-12-05,41035.155
SO - 0004754,2019-12-05,40822.9325
SO - 0004755,2019-12-05,793.2800000000001
SO - 0004756,2019-12-06,24248.640000000003
SO - 0004757,2019-12-06,763.8
SO - 0004758,2019-12-06,2038.1399999999999
SO - 0004759,2019-12-06,3144.31
SO - 0004760,2019-12-06,6193.1449999999995
SO - 0004761,2019-12-06,1632.12
SO - 0004762,2019-12-06,31910.760000000002
SO - 0004763,2019-12-06,2386.875
SO - 0004764,2019-12-06,1311.19
SO - 0004765,2019-12-07,17465.559999999998
SO - 0004766,2019-12-07,4123.18
SO - 0004767,2019-12-07,10727.872500000001
SO - 0004768,2019-12-07,1450.215
SO - 0004769,2019-12-07,37829.54
SO - 0004770,2019-12-07,9768.6
SO - 0004771,2019-12-07,14435.820000000002
SO - 0004772,2019-12-08,22050.704999999998
SO - 0004773,2019-12-08,3166.4199999999996
SO - 0004774,2019-12-08,2443.155
SO - 0004775,2019-12-08,5102.72
SO - 0004776,2019-12-09,5228.009999999999
SO - 0004777,2019-12-09,16905.44
SO - 0004778,2019-12-09,5660.160000000001
SO - 0004779,2019-12-09,20126.13
SO - 0004780,2019-12-09,6059.4800000000005
SO - 0004781,2019-12-09,3691.7
SO - 0004782,2019-12-09,13014.75
SO - 0004783,2019-12-09,18025.68
SO - 0004784,2019-12-10,10763.55
SO - 0004785,2019-12-10,512.55
SO - 0004786,2019-12-10,1947.6899999999998
SO - 0004787,2019-12-10,12890.800000000001
SO - 0004788,2019-12-10,16335.27
SO - 0004789,2019-12-10,3883.32
SO - 0004790,2019-12-11,651.24
SO - 0004791,2019-12-11,7043.040000000001
SO - 0004792,2019-12-11,795.625
SO - 0004793,2019-12-11,13287.44
SO - 0004794,2019-12-11,11094.194999999998
SO - 0004795,2019-12-11,156.78
SO - 0004796,2019-12-11,14664.960000000001
SO - 0004797,2019-12-11,1487.4
SO - 0004798,2019-12-11,11099.722500000002
SO - 0004799,2019-12-12,4964.197500000001
SO - 0004800,2019-12-12,984.9
SO - 0004801,2019-12-12,892.44
SO - 0004802,2019-12-12,3941.61
SO - 0004803,2019-12-12,8998.77
SO - 0004804,2019-12-12,7268.829999999999
SO - 0004805,2019-12-12,34922.9125
SO - 0004806,2019-12-12,16743.3
SO - 0004807,2019-12-12,4648.125
SO - 0004808,2019-12-13,33805.520000000004
SO - 0004809,2019-12-13,15861.579999999996
SO - 0004810,2019-12-13,7718.400000000001
SO - 0004811,2019-12-13,32037.39
SO - 0004812,2019-12-13,16344.65
SO - 0004813,2019-12-13,4631.04
SO - 0004814,2019-12-13,7982.380000000001
SO - 0004815,2019-12-14,36553.86
SO - 0004816,2019-12-14,11708.92
SO - 0004817,2019-12-14,802.995
SO - 0004818,2019-12-14,632.145
SO - 0004819,2019-12-14,10419.839999999998
SO - 0004820,2019-12-14,1797.275
SO - 0004821,2019-12-14,1062.955
SO - 0004822,2019-12-15,6247.08
SO - 0004823,2019-12-15,13060.980000000001
SO - 0004824,2019-12-15,3589.86
SO - 0004825,2019-12-15,18363.024999999998
SO - 0004826,2019-12-15,3104.9475
SO - 0004827,2019-12-15,1230.1200000000001
SO - 0004828,2019-12-15,20453.760000000002
SO - 0004829,2019-12-15,11256.0
SO - 0004830,2019-12-15,9623.880000000001
SO - 0004831,2019-12-15,1845.18
SO - 0004832,2019-12-15,11118.315
SO - 0004833,2019-12-16,4992.84
SO - 0004834,2019-12-16,8459.5875
SO - 0004835,2019-12-16,11609.76
SO - 0004836,2019-12-16,4722.495
SO - 0004837,2019-12-16,991.6
SO - 0004838,2019-12-16,28260.600000000002
SO - 0004839,2019-12-16,3701.75
SO - 0004840,2019-12-16,3503.43
SO - 0004841,2019-12-16,3653.51
SO - 0004842,2019-12-16,7217.910000000001
SO - 0004843,2019-12-17,5723.474999999999
SO - 0004844,2019-12-17,4773.75
SO - 0004845,2019-12-17,6946.5599999999995
SO - 0004846,2019-12-17,5219.3
SO - 0004847,2019-12-17,2333.6099999999997
SO - 0004848,2019-12-17,27392.95
SO - 0004849,2019-12-17,9262.08
SO - 0004850,2019-12-17,7238.68
SO - 0004851,2019-12-17,2181.52
SO - 0004852,2019-12-17,6222.290000000001
SO - 0004853,2019-12-18,1940.3200000000002
SO - 0004854,2019-12-18,8279.86
SO - 0004855,2019-12-18,7362.63
SO - 0004856,2019-12-18,2751.6900000000005
SO - 0004857,2019-12-18,153.76500000000001
SO - 0004858,2019-12-18,17090.024999999998
SO - 0004859,2019-12-19,9216.52
SO - 0004860,2019-12-19,20749.899999999998
SO - 0004861,2019-12-19,1425.7600000000002
SO - 0004862,2019-12-19,6415.92
SO - 0004863,2019-12-19,9764.58
SO - 0004864,2019-12-19,3237.4400000000005
SO - 0004865,2019-12-19,1500.8000000000002
SO - 0004866,2019-12-19,5123.825
SO - 0004867,2019-12-19,394.62999999999994
SO - 0004868,2019-12-19,15399.279999999999
SO - 0004869,2019-12-20,5041.079999999999
SO - 0004870,2019-12-20,21021.920000000002
SO - 0004871,2019-12-20,15766.440000000004
SO - 0004872,2019-12-20,37398.060000000005
SO - 0004873,2019-12-20,755.09
SO - 0004874,2019-12-20,17643.78
SO - 0004875,2019-12-20,1487.4
SO - 0004876,2019-12-20,6922.44
SO - 0004877,2019-12-21,22199.445000000003
SO - 0004878,2019-12-21,40172.195
SO - 0004879,2019-12-21,5757.645
SO - 0004880,2019-12-21,11127.359999999999
SO - 0004881,2019-12-21,10720.0
SO - 0004882,2019-12-21,3207.9599999999996
SO - 0004883,2019-12-21,25465.5275
SO - 0004884,2019-12-21,41499.799999999996
SO - 0004885,2019-12-22,8656.4
SO - 0004886,2019-12-22,1177.525
SO - 0004887,2019-12-22,6856.110000000001
SO - 0004888,2019-12-22,36791.04
SO - 0004889,2019-12-22,1085.3999999999999
SO - 0004890,2019-12-22,603.0
SO - 0004891,2019-12-23,553.7550000000001
SO - 0004892,2019-12-23,16518.18
SO - 0004893,2019-12-23,3123.5400000000004
SO - 0004894,2019-12-23,41296.119999999995
SO - 0004895,2019-12-23,27083.075
SO - 0004896,2019-12-23,2870.28
SO - 0004897,2019-12-23,5029.0199999999995
SO - 0004898,2019-12-23,3029.74
SO - 0004899,2019-12-23,4169.075
SO - 0004900,2019-12-23,4570.07
SO - 0004901,2019-12-24,1648.535
SO - 0004902,2019-12-24,3668.92
SO - 0004903,2019-12-24,5603.879999999999
SO - 0004904,2019-12-24,4373.76
SO - 0004905,2019-12-24,4464.88
SO - 0004906,2019-12-24,19852.769999999997
SO - 0004907,2019-12-25,8656.4
SO - 0004908,2019-12-25,705.5100000000001
SO - 0004909,2019-12-25,891.0999999999999
SO - 0004910,2019-12-25,8975.32
SO - 0004911,2019-12-26,17309.617500000004
SO - 0004912,2019-12-26,13266.0
SO - 0004913,2019-12-26,318.25
SO - 0004914,2019-12-26,23041.97
SO - 0004915,2019-12-26,3637.9325000000003
SO - 0004916,2019-12-26,4896.025000000001
SO - 0004917,2019-12-26,891.0999999999999
SO - 0004918,2019-12-26,19336.2
SO - 0004919,2019-12-26,11189.669999999998
SO - 0004920,2019-12-26,22162.26
SO - 0004921,2019-12-27,4988.9875
SO - 0004922,2019-12-27,9419.529999999999
SO - 0004923,2019-12-27,3704.43
SO - 0004924,2019-12-27,11189.67
SO - 0004925,2019-12-27,2702.11
SO - 0004926,2019-12-27,14328.62
SO - 0004927,2019-12-28,16547.325
SO - 0004928,2019-12-28,2405.97
SO - 0004929,2019-12-28,19247.760000000002
SO - 0004930,2019-12-28,7084.244999999999
SO - 0004931,2019-12-28,3849.8199999999997
SO - 0004932,2019-12-28,10133.08
SO - 0004933,2019-12-28,793.2800000000001
SO - 0004934,2019-12-28,1289.08
SO - 0004935,2019-12-28,40481.4
SO - 0004936,2019-12-28,1013.04
SO - 0004937,2019-12-29,11985.295
SO - 0004938,2019-12-29,7370.67
SO - 0004939,2019-12-29,2997.915
SO - 0004940,2019-12-29,3710.7949999999996
SO - 0004941,2019-12-29,4232.724999999999
SO - 0004942,2019-12-29,409.035
SO - 0004943,2019-12-29,10165.574999999999
SO - 0004944,2019-12-29,150.08
SO - 0004945,2019-12-29,964.8000000000001
SO - 0004946,2019-12-29,3147.6600000000003
SO - 0004947,2019-12-29,10932.39
SO - 0004948,2019-12-30,8301.3
SO - 0004949,2019-12-30,2386.875
SO - 0004950,2019-12-30,13007.38
SO - 0004951,2019-12-30,186.93
SO - 0004952,2019-12-30,9840.96
SO - 0004953,2019-12-30,7217.910000000001
SO - 0004954,2019-12-30,11487.15
SO - 0004955,2019-12-30,30863.550000000003
SO - 0004956,2019-12-30,1586.5600000000002
SO - 0004957,2019-12-30,2193.9150000000004
SO - 0004958,2019-12-31,1921.2250000000001
SO - 0004959,2019-12-31,7486.580000000001
SO - 0004960,2019-12-31,25422.145
SO - 0004961,2019-12-31,10926.36
SO - 0004962,2019-12-31,27733.8125
SO - 0004963,2019-12-31,16230.08
SO - 0004964,2019-12-31,36675.799999999996
SO - 0004965,2019-12-31,17215.65
SO - 0004966,2019-12-31,4631.040000000001
SO - 0004967,2020-01-01,10960.53
SO - 0004968,2020-01-01,1941.66
SO - 0004969,2020-01-01,2822.0400000000004
SO - 0004970,2020-01-01,254.6
SO - 0004971,2020-01-02,11669.892500000002
SO - 0004972,2020-01-02,1845.1799999999998
SO - 0004973,2020-01-02,2321.55
SO - 0004974,2020-01-02,41614.369999999995
SO - 0004975,2020-01-02,24666.050000000003
SO - 0004976,2020-01-02,11390.0
SO - 0004977,2020-01-02,1025.1000000000001
SO - 0004978,2020-01-02,2807.4675000000007
SO - 0004979,2020-01-03,644.54
SO - 0004980,2020-01-03,4261.2
SO - 0004981,2020-01-03,1012.0349999999999
SO - 0004982,2020-01-03,17452.83
SO - 0004983,2020-01-03,13609.71
SO - 0004984,2020-01-03,17577.45
SO - 0004985,2020-01-03,11170.574999999999
SO - 0004986,2020-01-03,2826.06
SO - 0004987,2020-01-03,22210.5
SO - 0004988,2020-01-04,5342.58
SO - 0004989,2020-01-04,7784.060000000001
SO - 0004990,2020-01-04,4582.8
SO - 0004991,2020-01-04,24817.135
SO - 0004992,2020-01-04,5897.34
SO - 0004993,2020-01-05,4643.099999999999
SO - 0004994,2020-01-05,24848.96
SO - 0004995,2020-01-05,13014.75
SO - 0004996,2020-01-05,4325.8550000000005
SO - 0004997,2020-01-05,1784.88
SO - 0004998,2020-01-05,5057.160000000001
SO - 0004999,2020-01-05,41748.034999999996
SO - 0005000,2020-01-05,5692.320000000001
SO - 0005001,2020-01-05,3151.6800000000003
SO - 0005002,2020-01-05,9594.4
SO - 0005003,2020-01-05,27834.48
SO - 0005004,2020-01-05,26680.237500000003
SO - 0005005,2020-01-06,8143.849999999999
SO - 0005006,2020-01-06,3681.3150000000005
SO - 0005007,2020-01-06,3033.09
SO - 0005008,2020-01-06,4084.3199999999997
SO - 0005009,2020-01-06,2138.64
SO - 0005010,2020-01-06,45564.020000000004
SO - 0005011,2020-01-06,5577.75
SO - 0005012,2020-01-06,11465.375
SO - 0005013,2020-01-06,9203.2875
SO - 0005014,2020-01-06,4767.385
SO - 0005015,2020-01-07,6078.240000000001
SO - 0005016,2020-01-07,14670.319999999998
SO - 0005017,2020-01-07,4926.509999999999
SO - 0005018,2020-01-07,3693.71
SO - 0005019,2020-01-07,6836.009999999999
SO - 0005020,2020-01-07,5041.079999999999
SO - 0005021,2020-01-07,5788.8
SO - 0005022,2020-01-07,4578.779999999999
SO - 0005023,2020-01-07,14279.04
SO - 0005024,2020-01-07,5993.820000000001
SO - 0005025,2020-01-07,361.8
SO - 0005026,2020-01-07,6543.554999999999
SO - 0005027,2020-01-07,11495.189999999999
SO - 0005028,2020-01-08,14241.855
SO - 0005029,2020-01-08,30417.330000000005
SO - 0005030,2020-01-08,13440.199999999999
SO - 0005031,2020-01-08,5354.639999999999
SO - 0005032,2020-01-08,7189.1
SO - 0005033,2020-01-08,26470.359999999997
SO - 0005034,2020-01-08,16156.882500000002
SO - 0005035,2020-01-08,4476.27
SO - 0005036,2020-01-08,11264.04
SO - 0005037,2020-01-08,6433.005
SO - 0005038,2020-01-09,7808.85
SO - 0005039,2020-01-09,25797.345
SO - 0005040,2020-01-09,29890.04
SO - 0005041,2020-01-09,1881.3600000000001
SO - 0005042,2020-01-09,1350.72
SO - 0005043,2020-01-09,3411.64
SO - 0005044,2020-01-09,797.3
SO - 0005045,2020-01-09,25937.375
SO - 0005046,2020-01-09,6637.522500000001
SO - 0005047,2020-01-09,25185.3
SO - 0005048,2020-01-10,3197.91
SO - 0005049,2020-01-10,11367.220000000001
SO - 0005050,2020-01-10,940.6799999999998
SO - 0005051,2020-01-10,6034.0199999999995
SO - 0005052,2020-01-10,4462.2
SO - 0005053,2020-01-10,3768.08
SO - 0005054,2020-01-10,2501.4449999999997
SO - 0005055,2020-01-10,6727.805
SO - 0005056,2020-01-10,29584.519999999997
SO - 0005057,2020-01-10,25307.239999999998
SO - 0005058,2020-01-10,6861.469999999999
SO - 0005059,2020-01-10,23143.14
SO - 0005060,2020-01-11,7396.129999999999
SO - 0005061,2020-01-11,2007.99
SO - 0005062,2020-01-11,20160.3
SO - 0005063,2020-01-11,861.4525
SO - 0005064,2020-01-11,7353.92
SO - 0005065,2020-01-11,8576.67
SO - 0005066,2020-01-11,2026.08
SO - 0005067,2020-01-11,15105.15
SO - 0005068,2020-01-11,6005.880000000001
SO - 0005069,2020-01-11,14155.759999999998
SO - 0005070,2020-01-11,458.28
SO - 0005071,2020-01-11,3135.6000000000004
SO - 0005072,2020-01-11,3780.81
SO - 0005073,2020-01-12,19681.92
SO - 0005074,2020-01-12,1200.6399999999999
SO - 0005075,2020-01-12,1158.9325000000001
SO - 0005076,2020-01-12,27290.440000000002
SO - 0005077,2020-01-12,8230.28
SO - 0005078,2020-01-12,29329.92
SO - 0005079,2020-01-12,17215.65
SO - 0005080,2020-01-12,1519.56
SO - 0005081,2020-01-12,11939.4
SO - 0005082,2020-01-12,28855.56
SO - 0005083,2020-01-12,6874.2
SO - 0005084,2020-01-12,43481.659999999996
SO - 0005085,2020-01-12,3705.1
SO - 0005086,2020-01-13,25335.380000000005
SO - 0005087,2020-01-13,3216.5025
SO - 0005088,2020-01-13,4052.16
SO - 0005089,2020-01-13,29737.28
SO - 0005090,2020-01-13,1514.8700000000001
SO - 0005091,2020-01-13,6594.14
SO - 0005092,2020-01-13,6753.6
SO - 0005093,2020-01-13,649.23
SO - 0005094,2020-01-13,6683.25
SO - 0005095,2020-01-14,421.43000000000006
SO - 0005096,2020-01-14,5092.0
SO - 0005097,2020-01-14,2317.8650000000002
SO - 0005098,2020-01-14,19095.0
SO - 0005099,2020-01-14,22481.18
SO - 0005100,2020-01-14,3931.56
SO - 0005101,2020-01-14,13462.98
SO - 0005102,2020-01-14,10383.660000000002
SO - 0005103,2020-01-14,24692.850000000002
SO - 0005104,2020-01-14,1286.4
SO - 0005105,2020-01-15,30297.399999999998
SO - 0005106,2020-01-15,17353.0
SO - 0005107,2020-01-15,2900.4300000000003
